hospital_id,hospital_name,hour_idx,hour_of_day,day_of_week,occupancy
H03,Bowring & Lady Curzon Hospital,112,16,4,0.8686559700374402
H03,Bowring & Lady Curzon Hospital,113,17,4,0.8431572234712272
H03,Bowring & Lady Curzon Hospital,114,18,4,0.8332727533951441
H03,Bowring & Lady Curzon Hospital,115,19,4,0.7774713126976708
H03,Bowring & Lady Curzon Hospital,116,20,4,0.7193444836443006
H03,Bowring & Lady Curzon Hospital,117,21,4,0.7387117036906515
H03,Bowring & Lady Curzon Hospital,118,22,4,0.7447533764779505
H03,Bowring & Lady Curzon Hospital,119,23,4,0.7000028264753144
H03,Bowring & Lady Curzon Hospital,120,0,5,0.7621295168444947
H03,Bowring & Lady Curzon Hospital,121,1,5,0.7536324072730366
H03,Bowring & Lady Curzon Hospital,122,2,5,0.8046769297082832
H03,Bowring & Lady Curzon Hospital,123,3,5,0.8015982547551612
H03,Bowring & Lady Curzon Hospital,124,4,5,0.8155426438284806
H03,Bowring & Lady Curzon Hospital,125,5,5,0.8336402758947833
H03,Bowring & Lady Curzon Hospital,126,6,5,0.8406320484496789
H03,Bowring & Lady Curzon Hospital,127,7,5,0.8655524262342064
H03,Bowring & Lady Curzon Hospital,128,8,5,0.8567610321281638
H03,Bowring & Lady Curzon Hospital,129,9,5,0.8529187992361321
H03,Bowring & Lady Curzon Hospital,130,10,5,0.9120182267795856
H03,Bowring & Lady Curzon Hospital,131,11,5,0.9231811101631581
H03,Bowring & Lady Curzon Hospital,132,12,5,0.9433388496384976
H03,Bowring & Lady Curzon Hospital,133,13,5,0.9476111098639313
H03,Bowring & Lady Curzon Hospital,134,14,5,0.9393766507600267
H03,Bowring & Lady Curzon Hospital,135,15,5,0.8751119709198052
H03,Bowring & Lady Curzon Hospital,136,16,5,0.8712904089169018
H03,Bowring & Lady Curzon Hospital,137,17,5,0.8685001396008376
H03,Bowring & Lady Curzon Hospital,138,18,5,0.8886967128467265
H03,Bowring & Lady Curzon Hospital,139,19,5,0.8468424801979231
H03,Bowring & Lady Curzon Hospital,140,20,5,0.8202364843517297
H03,Bowring & Lady Curzon Hospital,141,21,5,0.7734404428780324
H03,Bowring & Lady Curzon Hospital,142,22,5,0.7507473029088186
H03,Bowring & Lady Curzon Hospital,143,23,5,0.7761372046177799
H03,Bowring & Lady Curzon Hospital,144,0,6,0.7355698088562826
H03,Bowring & Lady Curzon Hospital,145,1,6,0.755499333419652
H03,Bowring & Lady Curzon Hospital,146,2,6,0.7659319262087981
H03,Bowring & Lady Curzon Hospital,147,3,6,0.8127741165648916
H03,Bowring & Lady Curzon Hospital,148,4,6,0.7903721652802188
H03,Bowring & Lady Curzon Hospital,149,5,6,0.7679634367372224
H03,Bowring & Lady Curzon Hospital,150,6,6,0.8475362505305294
H03,Bowring & Lady Curzon Hospital,151,7,6,0.8441708819074752
H03,Bowring & Lady Curzon Hospital,152,8,6,0.8783014079737713
H03,Bowring & Lady Curzon Hospital,153,9,6,0.8922903490236396
H03,Bowring & Lady Curzon Hospital,154,10,6,0.9012746947703837
H03,Bowring & Lady Curzon Hospital,155,11,6,0.9305618358989826
H03,Bowring & Lady Curzon Hospital,156,12,6,0.8868409292344128
H03,Bowring & Lady Curzon Hospital,157,13,6,0.9044520393934067
H03,Bowring & Lady Curzon Hospital,158,14,6,0.9205035788169356
H03,Bowring & Lady Curzon Hospital,159,15,6,0.8818524273204437
H03,Bowring & Lady Curzon Hospital,160,16,6,0.8454162846242734
H03,Bowring & Lady Curzon Hospital,161,17,6,0.8716977394165731
H03,Bowring & Lady Curzon Hospital,162,18,6,0.8601133671335356
H03,Bowring & Lady Curzon Hospital,163,19,6,0.8160779283530667
H03,Bowring & Lady Curzon Hospital,164,20,6,0.7584996974748855
H03,Bowring & Lady Curzon Hospital,165,21,6,0.7953019564158118
H03,Bowring & Lady Curzon Hospital,166,22,6,0.7353069316644097
H03,Bowring & Lady Curzon Hospital,167,23,6,0.7667252748587182
H03,Bowring & Lady Curzon Hospital,168,0,0,0.6901116322646644
H03,Bowring & Lady Curzon Hospital,169,1,0,0.6874284422784764
H03,Bowring & Lady Curzon Hospital,170,2,0,0.7098181996172973
H03,Bowring & Lady Curzon Hospital,171,3,0,0.7277437579891662
H03,Bowring & Lady Curzon Hospital,172,4,0,0.7351345223187341
H03,Bowring & Lady Curzon Hospital,173,5,0,0.7791282227045517
H03,Bowring & Lady Curzon Hospital,174,6,0,0.7791797912364721
H03,Bowring & Lady Curzon Hospital,175,7,0,0.8284524745173067
H03,Bowring & Lady Curzon Hospital,176,8,0,0.8338089646189244
H03,Bowring & Lady Curzon Hospital,177,9,0,0.8308456413423979
H03,Bowring & Lady Curzon Hospital,178,10,0,0.840234557545953
H03,Bowring & Lady Curzon Hospital,179,11,0,0.832638849059191
H03,Bowring & Lady Curzon Hospital,180,12,0,0.8741730354611973
H03,Bowring & Lady Curzon Hospital,181,13,0,0.8585846006232356
H03,Bowring & Lady Curzon Hospital,182,14,0,0.8102845475151148
H03,Bowring & Lady Curzon Hospital,183,15,0,0.8343450162910248
H03,Bowring & Lady Curzon Hospital,184,16,0,0.8105146217891682
H03,Bowring & Lady Curzon Hospital,185,17,0,0.8407990769271301
H03,Bowring & Lady Curzon Hospital,186,18,0,0.7545692803321017
H03,Bowring & Lady Curzon Hospital,187,19,0,0.7391373015906766
H03,Bowring & Lady Curzon Hospital,188,20,0,0.7709143471207758
H03,Bowring & Lady Curzon Hospital,189,21,0,0.7593269005774553
H03,Bowring & Lady Curzon Hospital,190,22,0,0.7046238163943618
H03,Bowring & Lady Curzon Hospital,191,23,0,0.6989351446493947
H03,Bowring & Lady Curzon Hospital,192,0,1,0.7212211382924726
H03,Bowring & Lady Curzon Hospital,193,1,1,0.6651259469496744
H03,Bowring & Lady Curzon Hospital,194,2,1,0.6824817499240888
H03,Bowring & Lady Curzon Hospital,195,3,1,0.7268501541260914
H03,Bowring & Lady Curzon Hospital,196,4,1,0.7800769405968617
H03,Bowring & Lady Curzon Hospital,197,5,1,0.7597048191331351
H03,Bowring & Lady Curzon Hospital,198,6,1,0.7911895413492407
H03,Bowring & Lady Curzon Hospital,199,7,1,0.832598017006866
H03,Bowring & Lady Curzon Hospital,200,8,1,0.8714003425268565
H03,Bowring & Lady Curzon Hospital,201,9,1,0.8343401947214285
H03,Bowring & Lady Curzon Hospital,202,10,1,0.8582999240326338
H03,Bowring & Lady Curzon Hospital,203,11,1,0.9031158290162601
H03,Bowring & Lady Curzon Hospital,204,12,1,0.8390027303884875
H03,Bowring & Lady Curzon Hospital,205,13,1,0.88731848354597
H03,Bowring & Lady Curzon Hospital,206,14,1,0.8384546183967935
H03,Bowring & Lady Curzon Hospital,207,15,1,0.848203005900291
H03,Bowring & Lady Curzon Hospital,208,16,1,0.8247787712786661
H03,Bowring & Lady Curzon Hospital,209,17,1,0.7912225952228791
H03,Bowring & Lady Curzon Hospital,210,18,1,0.7700614302660794
H03,Bowring & Lady Curzon Hospital,211,19,1,0.7745924101630233
H03,Bowring & Lady Curzon Hospital,212,20,1,0.7697266220053877
H03,Bowring & Lady Curzon Hospital,213,21,1,0.7306987680542055
H03,Bowring & Lady Curzon Hospital,214,22,1,0.7220284738982903
H03,Bowring & Lady Curzon Hospital,215,23,1,0.7241038750257138
H03,Bowring & Lady Curzon Hospital,216,0,2,0.6905683086866924
H03,Bowring & Lady Curzon Hospital,217,1,2,0.7275666994031904
H03,Bowring & Lady Curzon Hospital,218,2,2,0.7371979823631813
H03,Bowring & Lady Curzon Hospital,219,3,2,0.7856433791975007
H03,Bowring & Lady Curzon Hospital,220,4,2,0.7426635599714095
H03,Bowring & Lady Curzon Hospital,221,5,2,0.7603647367960192
H03,Bowring & Lady Curzon Hospital,222,6,2,0.8056574706770606
H03,Bowring & Lady Curzon Hospital,223,7,2,0.8274120207978404
H03,Bowring & Lady Curzon Hospital,224,8,2,0.8196689347098772
H03,Bowring & Lady Curzon Hospital,225,9,2,0.8389222337763829
H03,Bowring & Lady Curzon Hospital,226,10,2,0.8705678637136771
H03,Bowring & Lady Curzon Hospital,227,11,2,0.8512318682804287
H03,Bowring & Lady Curzon Hospital,228,12,2,0.8623450818563572
H03,Bowring & Lady Curzon Hospital,229,13,2,0.8696679597541415
H03,Bowring & Lady Curzon Hospital,230,14,2,0.8798491228559095
H03,Bowring & Lady Curzon Hospital,231,15,2,0.8351711672695964
H03,Bowring & Lady Curzon Hospital,232,16,2,0.7938931896270147
H03,Bowring & Lady Curzon Hospital,233,17,2,0.7731607362772506
H03,Bowring & Lady Curzon Hospital,234,18,2,0.7656451850879412
H03,Bowring & Lady Curzon Hospital,235,19,2,0.7439108539843442
H03,Bowring & Lady Curzon Hospital,236,20,2,0.7478338033427492
H03,Bowring & Lady Curzon Hospital,237,21,2,0.7106261604335384
H03,Bowring & Lady Curzon Hospital,238,22,2,0.7076814628249823
H03,Bowring & Lady Curzon Hospital,239,23,2,0.6983090996038306
H03,Bowring & Lady Curzon Hospital,240,0,3,0.7023010159585624
H03,Bowring & Lady Curzon Hospital,241,1,3,0.740333484092946
H03,Bowring & Lady Curzon Hospital,242,2,3,0.7351606740036011
H03,Bowring & Lady Curzon Hospital,243,3,3,0.735004091789043
H03,Bowring & Lady Curzon Hospital,244,4,3,0.7420758122876984
H03,Bowring & Lady Curzon Hospital,245,5,3,0.7619724534958988
H03,Bowring & Lady Curzon Hospital,246,6,3,0.797943852349599
H03,Bowring & Lady Curzon Hospital,247,7,3,0.8238241210807071
H03,Bowring & Lady Curzon Hospital,248,8,3,0.813329159246807
H03,Bowring & Lady Curzon Hospital,249,9,3,0.8488259606184928
H03,Bowring & Lady Curzon Hospital,250,10,3,0.8202237378357895
H03,Bowring & Lady Curzon Hospital,251,11,3,0.8731287328163556
H03,Bowring & Lady Curzon Hospital,252,12,3,0.8869096701992819
H03,Bowring & Lady Curzon Hospital,253,13,3,0.8633856734429962
H03,Bowring & Lady Curzon Hospital,254,14,3,0.8973718467897118
H03,Bowring & Lady Curzon Hospital,255,15,3,0.8307493429502004
H03,Bowring & Lady Curzon Hospital,256,16,3,0.8362006726885057
H03,Bowring & Lady Curzon Hospital,257,17,3,0.811887188161176
H03,Bowring & Lady Curzon Hospital,258,18,3,0.7899385013547544
H03,Bowring & Lady Curzon Hospital,259,19,3,0.7689987830553323
H03,Bowring & Lady Curzon Hospital,260,20,3,0.7541791460367311
H03,Bowring & Lady Curzon Hospital,261,21,3,0.7524739733078697
H03,Bowring & Lady Curzon Hospital,262,22,3,0.7504023289293023
H03,Bowring & Lady Curzon Hospital,263,23,3,0.7148568611552234
H03,Bowring & Lady Curzon Hospital,264,0,4,0.7285285492960114
H03,Bowring & Lady Curzon Hospital,265,1,4,0.7009591185846145
H03,Bowring & Lady Curzon Hospital,266,2,4,0.7383518961763302
H03,Bowring & Lady Curzon Hospital,267,3,4,0.7205527423107182
H03,Bowring & Lady Curzon Hospital,268,4,4,0.7742206099033109
H03,Bowring & Lady Curzon Hospital,269,5,4,0.8159610010583506
H03,Bowring & Lady Curzon Hospital,270,6,4,0.7900583253305772
H03,Bowring & Lady Curzon Hospital,271,7,4,0.7694009528843021
H03,Bowring & Lady Curzon Hospital,272,8,4,0.8216311364575783
H03,Bowring & Lady Curzon Hospital,273,9,4,0.8738449363587308
H03,Bowring & Lady Curzon Hospital,274,10,4,0.8730287552997376
H03,Bowring & Lady Curzon Hospital,275,11,4,0.8749838214322904
H03,Bowring & Lady Curzon Hospital,276,12,4,0.8929511465927052
H03,Bowring & Lady Curzon Hospital,277,13,4,0.8797872104966191
H03,Bowring & Lady Curzon Hospital,278,14,4,0.8865069078105771
H03,Bowring & Lady Curzon Hospital,279,15,4,0.8678736839508325
H03,Bowring & Lady Curzon Hospital,280,16,4,0.8633969731544515
H03,Bowring & Lady Curzon Hospital,281,17,4,0.8208907055741593
H03,Bowring & Lady Curzon Hospital,282,18,4,0.8111607445161264
H03,Bowring & Lady Curzon Hospital,283,19,4,0.7662537876240592
H03,Bowring & Lady Curzon Hospital,284,20,4,0.7411189326789539
H03,Bowring & Lady Curzon Hospital,285,21,4,0.7707612554473734
H03,Bowring & Lady Curzon Hospital,286,22,4,0.7282828025883008
H03,Bowring & Lady Curzon Hospital,287,23,4,0.7321105828156522
H03,Bowring & Lady Curzon Hospital,288,0,5,0.7658081341323356
H03,Bowring & Lady Curzon Hospital,289,1,5,0.7543752509702726
H03,Bowring & Lady Curzon Hospital,290,2,5,0.7743635518930057
H03,Bowring & Lady Curzon Hospital,291,3,5,0.8156235604610438
H03,Bowring & Lady Curzon Hospital,292,4,5,0.8146233203464893
H03,Bowring & Lady Curzon Hospital,293,5,5,0.7886298283218044
H03,Bowring & Lady Curzon Hospital,294,6,5,0.8393062222599071
H03,Bowring & Lady Curzon Hospital,295,7,5,0.9000088071233465
H03,Bowring & Lady Curzon Hospital,296,8,5,0.8794277666962104
H03,Bowring & Lady Curzon Hospital,297,9,5,0.8643089688679056
H03,Bowring & Lady Curzon Hospital,298,10,5,0.9509393064954057
H03,Bowring & Lady Curzon Hospital,299,11,5,0.9347645090619959
H03,Bowring & Lady Curzon Hospital,300,12,5,0.9224886318664751
H03,Bowring & Lady Curzon Hospital,301,13,5,0.9137808967058717
H03,Bowring & Lady Curzon Hospital,302,14,5,0.9349105525060268
H03,Bowring & Lady Curzon Hospital,303,15,5,0.889756652382147
H03,Bowring & Lady Curzon Hospital,304,16,5,0.9070392026675176
H03,Bowring & Lady Curzon Hospital,305,17,5,0.8756697997863673
H03,Bowring & Lady Curzon Hospital,306,18,5,0.8490603052608442
H03,Bowring & Lady Curzon Hospital,307,19,5,0.826417735537869
H03,Bowring & Lady Curzon Hospital,308,20,5,0.8007598985941016
H03,Bowring & Lady Curzon Hospital,309,21,5,0.8086498155273648
H03,Bowring & Lady Curzon Hospital,310,22,5,0.7577629629636555
H03,Bowring & Lady Curzon Hospital,311,23,5,0.7346855795596282
H03,Bowring & Lady Curzon Hospital,312,0,6,0.7767332469486304
H03,Bowring & Lady Curzon Hospital,313,1,6,0.7798414412408852
H03,Bowring & Lady Curzon Hospital,314,2,6,0.7848598278224544
H03,Bowring & Lady Curzon Hospital,315,3,6,0.7961693582650972
H03,Bowring & Lady Curzon Hospital,316,4,6,0.798218822093939
H03,Bowring & Lady Curzon Hospital,317,5,6,0.8397200564335392
H03,Bowring & Lady Curzon Hospital,318,6,6,0.8438110597125614
H03,Bowring & Lady Curzon Hospital,319,7,6,0.8557317709334267
H03,Bowring & Lady Curzon Hospital,320,8,6,0.8785769885905272
H03,Bowring & Lady Curzon Hospital,321,9,6,0.9418424476003906
H03,Bowring & Lady Curzon Hospital,322,10,6,0.8794899180863002
H03,Bowring & Lady Curzon Hospital,323,11,6,0.9322235319081693
H03,Bowring & Lady Curzon Hospital,324,12,6,0.891417791461482
H03,Bowring & Lady Curzon Hospital,325,13,6,0.9201556956455905
H03,Bowring & Lady Curzon Hospital,326,14,6,0.9057020752036904
H03,Bowring & Lady Curzon Hospital,327,15,6,0.8600068654605544
H03,Bowring & Lady Curzon Hospital,328,16,6,0.8929659370032157
H03,Bowring & Lady Curzon Hospital,329,17,6,0.8583362438543042
H03,Bowring & Lady Curzon Hospital,330,18,6,0.8032936509342122
H03,Bowring & Lady Curzon Hospital,331,19,6,0.841409912288288
H03,Bowring & Lady Curzon Hospital,332,20,6,0.8340704939364201
H03,Bowring & Lady Curzon Hospital,333,21,6,0.8186506110233486
H03,Bowring & Lady Curzon Hospital,334,22,6,0.7833600594783716
H03,Bowring & Lady Curzon Hospital,335,23,6,0.7691563559323218
H03,Bowring & Lady Curzon Hospital,336,0,0,0.7421186879776751
H03,Bowring & Lady Curzon Hospital,337,1,0,0.7519754574593318
H03,Bowring & Lady Curzon Hospital,338,2,0,0.7490374899063472
H03,Bowring & Lady Curzon Hospital,339,3,0,0.7202951499080387
H03,Bowring & Lady Curzon Hospital,340,4,0,0.7597676378078569
H03,Bowring & Lady Curzon Hospital,341,5,0,0.7838718363172136
H03,Bowring & Lady Curzon Hospital,342,6,0,0.7596409939572958
H03,Bowring & Lady Curzon Hospital,343,7,0,0.8259723664323343
H03,Bowring & Lady Curzon Hospital,344,8,0,0.8813857624474025
H03,Bowring & Lady Curzon Hospital,345,9,0,0.865339488034871
H03,Bowring & Lady Curzon Hospital,346,10,0,0.8947688124516552
H03,Bowring & Lady Curzon Hospital,347,11,0,0.8769971755219136
H03,Bowring & Lady Curzon Hospital,348,12,0,0.8746467446327008
H03,Bowring & Lady Curzon Hospital,349,13,0,0.8810569013132981
H03,Bowring & Lady Curzon Hospital,350,14,0,0.8491692030478069
H03,Bowring & Lady Curzon Hospital,351,15,0,0.833543038751174
H03,Bowring & Lady Curzon Hospital,352,16,0,0.8616223874405323
H03,Bowring & Lady Curzon Hospital,353,17,0,0.8444949630588926
H03,Bowring & Lady Curzon Hospital,354,18,0,0.7765667625778369
H03,Bowring & Lady Curzon Hospital,355,19,0,0.7950896376686896
H03,Bowring & Lady Curzon Hospital,356,20,0,0.7547422819699299
H03,Bowring & Lady Curzon Hospital,357,21,0,0.7467554067731773
H03,Bowring & Lady Curzon Hospital,358,22,0,0.736496414560486
H03,Bowring & Lady Curzon Hospital,359,23,0,0.7392333136301527
H03,Bowring & Lady Curzon Hospital,360,0,1,0.718321030704312
H03,Bowring & Lady Curzon Hospital,361,1,1,0.7476421367662213
H03,Bowring & Lady Curzon Hospital,362,2,1,0.7336654837520149
H03,Bowring & Lady Curzon Hospital,363,3,1,0.7527206985103049
H03,Bowring & Lady Curzon Hospital,364,4,1,0.7401866000213625
H03,Bowring & Lady Curzon Hospital,365,5,1,0.8193658047542745
H03,Bowring & Lady Curzon Hospital,366,6,1,0.806340942908753
H03,Bowring & Lady Curzon Hospital,367,7,1,0.8319562128560337
H03,Bowring & Lady Curzon Hospital,368,8,1,0.8048733208129776
H03,Bowring & Lady Curzon Hospital,369,9,1,0.8371978353668301
H03,Bowring & Lady Curzon Hospital,370,10,1,0.8911693356908996
H03,Bowring & Lady Curzon Hospital,371,11,1,0.8801878143950304
H03,Bowring & Lady Curzon Hospital,372,12,1,0.8389466275257587
H03,Bowring & Lady Curzon Hospital,373,13,1,0.8953083832014244
H03,Bowring & Lady Curzon Hospital,374,14,1,0.8557211910306095
H03,Bowring & Lady Curzon Hospital,375,15,1,0.8821559933236542
H03,Bowring & Lady Curzon Hospital,376,16,1,0.8356506938354105
H03,Bowring & Lady Curzon Hospital,377,17,1,0.8222533610323856
H03,Bowring & Lady Curzon Hospital,378,18,1,0.8210790915718961
H03,Bowring & Lady Curzon Hospital,379,19,1,0.7588909132710585
H03,Bowring & Lady Curzon Hospital,380,20,1,0.7377356564359654
H03,Bowring & Lady Curzon Hospital,381,21,1,0.7371403779860497
H03,Bowring & Lady Curzon Hospital,382,22,1,0.7449466088748968
H03,Bowring & Lady Curzon Hospital,383,23,1,0.6938398703261245
H03,Bowring & Lady Curzon Hospital,384,0,2,0.6844170857800306
H03,Bowring & Lady Curzon Hospital,385,1,2,0.7370244265118557
H03,Bowring & Lady Curzon Hospital,386,2,2,0.7165287718163035
H03,Bowring & Lady Curzon Hospital,387,3,2,0.7335036039133629
H03,Bowring & Lady Curzon Hospital,388,4,2,0.7208267549241828
H03,Bowring & Lady Curzon Hospital,389,5,2,0.763724149364039
H03,Bowring & Lady Curzon Hospital,390,6,2,0.7979042096229516
H03,Bowring & Lady Curzon Hospital,391,7,2,0.8374149326125286
H03,Bowring & Lady Curzon Hospital,392,8,2,0.822723544823471
H03,Bowring & Lady Curzon Hospital,393,9,2,0.8879105093440323
H03,Bowring & Lady Curzon Hospital,394,10,2,0.8538316525599127
H03,Bowring & Lady Curzon Hospital,395,11,2,0.8618992671084706
H03,Bowring & Lady Curzon Hospital,396,12,2,0.9090804843712997
H03,Bowring & Lady Curzon Hospital,397,13,2,0.8798828987800429
H03,Bowring & Lady Curzon Hospital,398,14,2,0.8566674636484581
H03,Bowring & Lady Curzon Hospital,399,15,2,0.8519381020935419
H03,Bowring & Lady Curzon Hospital,400,16,2,0.8655799900693667
H03,Bowring & Lady Curzon Hospital,401,17,2,0.8485943948155366
H03,Bowring & Lady Curzon Hospital,402,18,2,0.7822752475257118
H03,Bowring & Lady Curzon Hospital,403,19,2,0.7771032075976289
H03,Bowring & Lady Curzon Hospital,404,20,2,0.7605068402570598
H03,Bowring & Lady Curzon Hospital,405,21,2,0.7224566552947486
H03,Bowring & Lady Curzon Hospital,406,22,2,0.7284005629405452
H03,Bowring & Lady Curzon Hospital,407,23,2,0.7216749836985046
H03,Bowring & Lady Curzon Hospital,408,0,3,0.7416930784676268
H03,Bowring & Lady Curzon Hospital,409,1,3,0.7458096196482866
H03,Bowring & Lady Curzon Hospital,410,2,3,0.7231152612115488
H03,Bowring & Lady Curzon Hospital,411,3,3,0.73818017240564
H03,Bowring & Lady Curzon Hospital,412,4,3,0.7723599201151888
H03,Bowring & Lady Curzon Hospital,413,5,3,0.7667110777836305
H03,Bowring & Lady Curzon Hospital,414,6,3,0.8109394697014165
H03,Bowring & Lady Curzon Hospital,415,7,3,0.8181603568237819
H03,Bowring & Lady Curzon Hospital,416,8,3,0.8198712877044884
H03,Bowring & Lady Curzon Hospital,417,9,3,0.8367373637928878
H03,Bowring & Lady Curzon Hospital,418,10,3,0.8975750580752301
H03,Bowring & Lady Curzon Hospital,419,11,3,0.8735437846684087
H03,Bowring & Lady Curzon Hospital,420,12,3,0.9122515263224117
H03,Bowring & Lady Curzon Hospital,421,13,3,0.8664920816295689
H03,Bowring & Lady Curzon Hospital,422,14,3,0.8746431733624228
H03,Bowring & Lady Curzon Hospital,423,15,3,0.9040054102886226
H03,Bowring & Lady Curzon Hospital,424,16,3,0.8184818947363648
H03,Bowring & Lady Curzon Hospital,425,17,3,0.7824251595361327
H03,Bowring & Lady Curzon Hospital,426,18,3,0.8254540248479675
H03,Bowring & Lady Curzon Hospital,427,19,3,0.7625268128024559
H03,Bowring & Lady Curzon Hospital,428,20,3,0.7594006875326906
H03,Bowring & Lady Curzon Hospital,429,21,3,0.7315742044071559
H03,Bowring & Lady Curzon Hospital,430,22,3,0.735988630723759
H03,Bowring & Lady Curzon Hospital,431,23,3,0.7036689134568638
H03,Bowring & Lady Curzon Hospital,432,0,4,0.7164011982423343
H03,Bowring & Lady Curzon Hospital,433,1,4,0.7317685367243018
H03,Bowring & Lady Curzon Hospital,434,2,4,0.7106443825643525
H03,Bowring & Lady Curzon Hospital,435,3,4,0.7295686658010476
H03,Bowring & Lady Curzon Hospital,436,4,4,0.7532375285132148
H03,Bowring & Lady Curzon Hospital,437,5,4,0.7509496491887545
H03,Bowring & Lady Curzon Hospital,438,6,4,0.7918265581218029
H03,Bowring & Lady Curzon Hospital,439,7,4,0.823405528480334
H03,Bowring & Lady Curzon Hospital,440,8,4,0.832379391538602
H03,Bowring & Lady Curzon Hospital,441,9,4,0.8515576793029561
H03,Bowring & Lady Curzon Hospital,442,10,4,0.8693469618475865
H03,Bowring & Lady Curzon Hospital,443,11,4,0.8646684561137387
H03,Bowring & Lady Curzon Hospital,444,12,4,0.8943768068728932
H03,Bowring & Lady Curzon Hospital,445,13,4,0.9065954804510129
H03,Bowring & Lady Curzon Hospital,446,14,4,0.8606425726069945
H03,Bowring & Lady Curzon Hospital,447,15,4,0.8669669515689226
H03,Bowring & Lady Curzon Hospital,448,16,4,0.835948397632048
H03,Bowring & Lady Curzon Hospital,449,17,4,0.8288023075460088
H03,Bowring & Lady Curzon Hospital,450,18,4,0.8321489239573985
H03,Bowring & Lady Curzon Hospital,451,19,4,0.79034729688179
H03,Bowring & Lady Curzon Hospital,452,20,4,0.7254576351497323
H03,Bowring & Lady Curzon Hospital,453,21,4,0.7534835923562375
H03,Bowring & Lady Curzon Hospital,454,22,4,0.7563937610819437
H03,Bowring & Lady Curzon Hospital,455,23,4,0.7193588253117273
H03,Bowring & Lady Curzon Hospital,456,0,5,0.7910238072334679
H03,Bowring & Lady Curzon Hospital,457,1,5,0.7600810304812431
H03,Bowring & Lady Curzon Hospital,458,2,5,0.7522108882105032
H03,Bowring & Lady Curzon Hospital,459,3,5,0.797504837881729
H03,Bowring & Lady Curzon Hospital,460,4,5,0.77616676188137
H03,Bowring & Lady Curzon Hospital,461,5,5,0.8258416487265192
H03,Bowring & Lady Curzon Hospital,462,6,5,0.8771257341417991
H03,Bowring & Lady Curzon Hospital,463,7,5,0.8339454506784613
H03,Bowring & Lady Curzon Hospital,464,8,5,0.8658915455632036
H03,Bowring & Lady Curzon Hospital,465,9,5,0.8874556753694701
H03,Bowring & Lady Curzon Hospital,466,10,5,0.9195897091826101
H03,Bowring & Lady Curzon Hospital,467,11,5,0.9215801007605717
H03,Bowring & Lady Curzon Hospital,468,12,5,0.9596493943005884
H03,Bowring & Lady Curzon Hospital,469,13,5,0.9480739956479225
H03,Bowring & Lady Curzon Hospital,470,14,5,0.9309467504833864
H03,Bowring & Lady Curzon Hospital,471,15,5,0.9112867043373571
H03,Bowring & Lady Curzon Hospital,472,16,5,0.8997164473915485
H03,Bowring & Lady Curzon Hospital,473,17,5,0.8553640246500824
H03,Bowring & Lady Curzon Hospital,474,18,5,0.8690886515155768
H03,Bowring & Lady Curzon Hospital,475,19,5,0.8090443320453551
H03,Bowring & Lady Curzon Hospital,476,20,5,0.8287445769150817
H03,Bowring & Lady Curzon Hospital,477,21,5,0.8192376408807862
H03,Bowring & Lady Curzon Hospital,478,22,5,0.7870648893686363
H03,Bowring & Lady Curzon Hospital,479,23,5,0.7713775986435609
H03,Bowring & Lady Curzon Hospital,480,0,6,0.7802284203884158
H03,Bowring & Lady Curzon Hospital,481,1,6,0.986255085303913
H03,Bowring & Lady Curzon Hospital,482,2,6,0.99
H03,Bowring & Lady Curzon Hospital,483,3,6,0.99
H03,Bowring & Lady Curzon Hospital,484,4,6,0.99
H03,Bowring & Lady Curzon Hospital,485,5,6,0.99
H03,Bowring & Lady Curzon Hospital,486,6,6,0.99
H03,Bowring & Lady Curzon Hospital,487,7,6,0.99
H03,Bowring & Lady Curzon Hospital,488,8,6,0.99
H03,Bowring & Lady Curzon Hospital,489,9,6,0.99
H03,Bowring & Lady Curzon Hospital,490,10,6,0.99
H03,Bowring & Lady Curzon Hospital,491,11,6,0.99
H03,Bowring & Lady Curzon Hospital,492,12,6,0.99
H03,Bowring & Lady Curzon Hospital,493,13,6,0.99
H03,Bowring & Lady Curzon Hospital,494,14,6,0.99
H03,Bowring & Lady Curzon Hospital,495,15,6,0.99
H03,Bowring & Lady Curzon Hospital,496,16,6,0.9269317109727454
H03,Bowring & Lady Curzon Hospital,497,17,6,0.9400021046285019
H03,Bowring & Lady Curzon Hospital,498,18,6,0.8985942762385741
H03,Bowring & Lady Curzon Hospital,499,19,6,0.8772537496173867
H03,Bowring & Lady Curzon Hospital,500,20,6,0.842781260022707
H03,Bowring & Lady Curzon Hospital,501,21,6,0.8368165108994969
H03,Bowring & Lady Curzon Hospital,502,22,6,0.8605782321456125
H03,Bowring & Lady Curzon Hospital,503,23,6,0.7870606692811681
H03,Bowring & Lady Curzon Hospital,504,0,0,0.7331198399275062
H03,Bowring & Lady Curzon Hospital,505,1,0,0.7303623729249606
H03,Bowring & Lady Curzon Hospital,506,2,0,0.7963551028379193
H03,Bowring & Lady Curzon Hospital,507,3,0,0.7629158478148612
H03,Bowring & Lady Curzon Hospital,508,4,0,0.7860697137870949
H03,Bowring & Lady Curzon Hospital,509,5,0,0.795863365824612
H03,Bowring & Lady Curzon Hospital,510,6,0,0.8039523112319398
H03,Bowring & Lady Curzon Hospital,511,7,0,0.8372185322929089
H03,Bowring & Lady Curzon Hospital,512,8,0,0.9089013590301341
